word,page,radical,count,code,hanyu
󳗀,61,󳝣,7,hgfjhxm,1、教；2、指导；
󳗁,124,󳝣,7,hgjvfxn,住（助词）
󳗂,164,󳝣,7,hggkhxn,结（果）
󳗃,166,󳝣,7,hgjfgxn,（用镰刀）割
󳗄,168,󳝣,7,hgjdhhxn,光秃
󳗅,296,󳝣,7,hgfffxc,1、（污染）；2、（青光眼）；
󳗆,299,󳝣,7,hghfhhhxc,（墨水）
󳗇,299,󳝣,7,hgjghhxn,温驯
󳗈,327,󳝣,7,hgjghkxn,（茶）罐
󳗉,377,󳝣,7,hgjqhgxn,（但是）
󳗊,238,󳝣,8,hgjgjgxn,1、（民）族；2、（亲戚）；
󳗋,254,󳝣,8,hgjvhghxn,运、递
󳗌,258,󳝣,8,hgjfhgxn,1、小麦；2（豌豆）；3、包谷；
󳗍,373,󳝣,8,hgfhvfxn,碾（nian）
󳗎,380,󳝣,8,hgghphphxn,家（养）
󳗏,254,󳝣,9,hgjfhghxn,泣
󳗐,290,󳝣,9,hggfhfhxn,（故事）
󳗑,198,󳝣,12,hgffhgffxn,（形容词）（满满尖尖）
󳗒,302,󳝣,14,hgjfhghfhghxn,哭
󳗓,1,󳝤,3,hggxz,分散（使动）
󳗔,6,󳝤,3,hgvxm,敌、仇（人）
󳗕,6,󳝤,3,hgfxz,想念、牵挂
󳗖,59,󳝤,3,hgqxz,吹（奏）、吹（火）、吹（胀）
󳗗,63,󳝤,3,hgoxm,扑（鸟、昆虫）
󳗘,111,󳝤,3,hgjxz,避
󳗙,113,󳝤,3,hgqxz,（砚台）
󳗚,169,󳝤,3,hgfxm,1、捆绑；2、捆（量词）；
󳗛,179,󳝤,3,hggxz,多
󳗜,187,󳝤,3,hgkxz,猛（大）
󳗝,244,󳝤,3,hgdxm,腰（杆）
󳗞,274,󳝤,3,hggxz,（象声词）（叽叽喳喳）
󳗟,284,󳝤,3,hggxz,声音
󳗠,330,󳝤,3,hgfxz,（准备、预备）
󳗡,339,󳝤,3,hggxz,舀、盛（cheng）
󳗢,5,󳝤,4,hggdxm,1、乳；2、哺乳；
󳗣,5,󳝤,4,hgghxm,1、搭配；2、合作；
󳗤,22,󳝤,4,hgkxn,派（动词）
󳗥,63,󳝤,4,hghhxm,（烟尘、扬尘、灰尘）
󳗦,74,󳝤,4,hgfxm,扒（pa）（饭吃）
󳗧,81,󳝤,4,hghhxm,酱
󳗨,85,󳝤,4,hghfxz,官
󳗩,99,󳝤,4,hgghxz,生（与熟相对）
󳗪,111,󳝤,4,hgthxz,捅
󳗫,123,󳝤,4,hghgxz,（轻轻的）
󳗬,130,󳝤,4,hggmxn,打（卦）、投掷（占卜）
󳗭,143,󳝤,4,dhggxm,滴（量词）
󳗮,155,󳝤,4,hgghxz,初（表示农历的某一天）
󳗯,160,󳝤,4,hgthxz,（衣）褊（bian）
󳗰,212,󳝤,4,hgjgxz,（半声半声的咳嗽）
󳗱,220,󳝤,4,hgqhxb,摄（像）、录（音）
󳗲,224,󳝤,4,hgffxz,（形容词缀）（黑压压）
󳗳,228,󳝤,4,hgggxc,玷污、污染
󳗴,229,󳝤,4,hgqqxz,1、吃（使动）；2、喂；
󳗵,268,󳝤,4,hghhxz,融化、溶化
󳗶,318,󳝤,4,hggjxz,往
󳗷,330,󳝤,4,hghdxm,1、（占）卜；2、（啄木鸟）；
󳗸,350,󳝤,4,hghqxz,超（越）
󳗹,352,󳝤,4,hggfxz,消、退
󳗺,355,󳝤,4,hghjxz,圣（圣人）
󳗻,363,󳝤,4,hgghxz,（嫉妒）
󳗼,375,󳝤,4,hghhxm,肾
󳗽,388,󳝤,4,hgfxz,1、禾（苗）；2、（蕨苔）；
󳗾,49,󳝤,5,hgghtxn,（轻）撒、敷、掩（粉末）
󳗿,70,󳝤,5,hgfhxz,扒（开）
󳘀,86,󳝤,5,hgjggxc,灵巧、乖巧
󳘁,123,󳝤,5,hghghxz,着，中
󳘂,142,󳝤,5,dhgggxm,上方
󳘃,157,󳝤,5,hggjxz,整（齐）
󳘄,160,󳝤,5,hggfxm,（衣）襟
󳘅,173,󳝤,5,hgfjxm,春
󳘆,175,󳝤,5,hgqhhxc,粑、馍、饼
󳘇,178,󳝤,5,hgghdxv,活计、工作
󳘈,194,󳝤,5,hggthxn,忧（心）
󳘉,204,󳝤,5,hgghjxm,裹、包
󳘊,208,󳝤,5,hghhuxz,阅（历），纵阅
󳘋,294,󳝤,5,hggjxz,触动
󳘌,318,󳝤,5,hgggdxm,梭（下）、滑（下）
󳘍,319,󳝤,5,hghghxm,偷懒
󳘎,352,󳝤,5,hgdxm,1、议论、2、交谈；
󳘏,359,󳝤,5,hgfvxm,蒸、焖
󳘐,377,󳝤,5,hgjgxz,馊
󳘑,359,󳝤,5,hghgfxz,1、是；2、为何；3、总是；4（是一种什么……）；
󳘒,14,󳝤,6,hgthghxz,调、拌
󳘓,24,󳝤,6,hgghggxz,脑盖
󳘔,35,󳝤,6,hgfghxm,（收庄稼掉落的）籽实
󳘕,35,󳝤,6,hgfogxm,比（比方）
󳘖,48,󳝤,6,hgghhhxz,文（1、文史；2、梅葛（楚雄唱的一种调子））
󳘗,56,󳝤,6,hggjdxm,（樟木树）
󳘘,58,󳝤,6,hggkxn,平静
󳘙,64,󳝤,6,hgghogxm,（挎包）
󳘚,129,󳝤,6,hghtthxm,1、臂；2、（形容）腹部突出；
󳘛,156,󳝤,6,hghgdhxz,1 戟（jǐ）；2（三叉矛）；
󳘜,229,󳝤,6,hgffxm,1、酿造；2、渥（表示沾湿）。
󳘝,237,󳝤,6,hgghghxn,刺绣
󳘞,240,󳝤,6,hgghhfxn,1、屎、大便；2、（肛门）；
󳘟,364,󳝤,6,hgghghxm,叹（气）
󳘠,364,󳝤,6,hgthhdxm,理（顺）、理（通）
󳘡,364,󳝤,6,hgthhhxm,豁（出）
󳘢,35,󳝤,7,hgghvghxm,1、帘子；3、编（帘子）；
󳘣,155,󳝤,7,hggghghxm,（腿跨）
󳘤,164,󳝤,7,hggtdxm,1、结合；2、（名份、身份）；
󳘥,220,󳝤,7,hgghhhxz,挣脱
󳘦,286,󳝤,7,hgjjhxm,1、集市、街、场；2、场（量词）；
󳘧,318,󳝤,7,hgdhjxm,由来
󳘨,60,󳝤,8,hgghffxm,（昏沉沉（指天气）
󳘩,164,󳝤,8,hgddxm,（责）怪
󳘪,216,󳝤,8,hghjghqxn,匆匆
󳘫,225,󳝤,8,hgghhgghxn,抢（亲）
󳘬,280,󳝤,9,hgdfgggxm, 辔（pèi）
󳘭,90,󳝥,2,fhgxz,（打）捞
󳘮,160,󳝥,2,ifhxm,（锤子）
󳘯,388,󳝥,2,fhqxm,必须
󳘰,389,󳝥,2,fhhxm,马（古语）
󳘱,152,󳝥,3,fhjxz,（圆木）筒（量词）
󳘲,254,󳝥,3,fhqqxz,丁（天干第四位）
󳘳,301,󳝥,3,fhggxm,1、霜、2、（冰）；
󳘴,190,󳝥,3,fhioxm,1、（大）袋子；2、（专指）皮口袋；
󳘵,61,󳝥,4,fhgjxm,（伤口）
󳘶,128,󳝥,4,fhghxm,（粗糙地）缝、撩
󳘷,132,󳝥,4,fhhgxz,毒（动词）
󳘸,134,󳝥,4,fhjgxz,勃起
󳘹,137,󳝥,4,fhthxz,放（野火）
󳘺,166,󳝥,4,fhgjxz,沉（底）
󳘻,254,󳝥,4,fhqqtxv,捆、扎、系
󳘼,387,󳝥,4,fhghhxz,1、（阿和略液，彝语指安宁河）；2、（合来伙普，彝语指锦屏山）；
󳘽,371,󳝥,5,fhffxm,颜面
󳘾,99,󳝥,6,fhigogxz,鼓
󳘿,107,󳝥,6,fhgggjxz,冲
󳙀,57,󳝥,8,fhghghghxn,（泡木树，五倍子树）
󳙁,24,󳝦,2,jhxz,（缩口）
󳙂,25,󳝦,3,jhhxm,1、癣（xuǎn）；2、生癣；
󳙃,57,󳝦,3,gjhxn,同（睡）、陪（睡）
󳙄,89,󳝦,3,jhgxz,锁
󳙅,90,󳝦,3,jhgxc,1、细；2、吝啬；3、卦名（且舍，彝语称离、坎二卦）；
󳙆,91,󳝦,3,jhfxz,（和谐、和蔼）
󳙇,130,󳝦,3,qjhxn,讨（债）
󳙈,145,󳝦,3,jhgxn,兴（礼节）
󳙉,165,󳝦,3,jhhxn,上方
󳙊,186,󳝦,3,jhfxn,（螳螂）
󳙋,187,󳝦,3,jhjxn,（吉利）
󳙌,218,󳝦,3,jhhxz,蜂
󳙍,239,󳝦,3,jhgxz,（锄头）
󳙎,285,󳝦,3,jhjxz,1、（情歌）；2、（唱情歌）；
󳙏,299,󳝦,3,jhixz,（混杂）
󳙐,351,󳝦,3,jhqxz,1、（青竹蛇）；2、（雄锦鸡）；
󳙑,6,󳝦,4,jhhhxn,连累
󳙒,28,󳝦,4,jhuhxc,（说话（讽刺））
󳙓,52,󳝦,4,jhjjxn,腌
󳙔,117,󳝦,4,jhhdxm,1、活；2、（嘎寺福，彝语指泸西县城）；
󳙕,141,󳝦,4,jhhtxv,1、（雾沉沉、霭漫漫）；2、（那么）
󳙖,146,󳝦,4,jhhgxz,1、制止；3、停、停息、休止；
󳙗,147,󳝦,4,jhdxz,刨（动词）
󳙘,147,󳝦,4,jhhfxz,雄性（专指狗）
󳙙,175,󳝦,4,jhydxm,（猫）
󳙚,187,󳝦,4,jhddxn,通头
󳙛,198,󳝦,4,jhppxn,1（中央、中间、中心）；2、（头顶；百会穴）；
󳙜,218,󳝦,4,jhhhxz,（词缀）（晴朗朗）
󳙝,219,󳝦,4,jhhhxn,模（模样、模型）
󳙞,250,󳝦,4,jhghxn,祝告（古语）
󳙟,251,󳝦,4,jhhhxn,1、被水冲；2、冲撞；
󳙠,252,󳝦,4,jhyqxb,嫩崽
󳙡,252,󳝦,4,jhpgxn,珠（子）
󳙢,252,󳝦,4,jhhgqxn,（拐杖）
󳙣,256,󳝦,4,jhhgxn,久
󳙤,305,󳝦,4,jhhdxm,（构皮树）
󳙥,346,󳝦,4,jhhgxz,聚（会）
󳙦,346,󳝦,4,jhuyxn,1、饱满；2、俊俏；
󳙧,130,󳝦,5,jhhgqxv,收（租）
󳙨,179,󳝦,5,jhjgxn,（骟过的绵羊）
󳙩,181,󳝦,5,jhgvkxn,猿（人）
󳙪,250,󳝦,5,jhhjxn,（荣华）
󳙫,346,󳝦,5,jhghgxnz,（戏弄、逗玩）
󳙬,12,󳝦,6,jhhgfxn,（乌）龟
󳙭,148,󳝦,6,jhjhgxn,（一种野果的名字）
󳙮,187,󳝦,6,jhhqghxv,祭
󳙯,250,󳝦,6,jhhohixn,（珍）珠
󳙰,251,󳝦,6,jhyfhxn,（妖魔鬼怪）
󳙱,251,󳝦,7,jhyhdxn,（柔荑花序（植物学上无限花序的一种））
󳙲,252,󳝦,7,jhhhwhhxn,装饰
󳙳,255,󳝦,7,jhhxz,哮（吼）
󳙴,179,󳝧,3,hhhxz,箭
󳙵,201,󳝧,3,ghvxc,（掼谷槽（收割稻谷时作脱粒的用具））
󳙶,215,󳝧,3,ghhxc,下（种）
󳙷,319,󳝧,3,ghgxz,合（容量）（量粮食的器具，容量是1合，方形或圆筒形，多用木头或竹筒制成。10勺等于1合，10合等于1升）
󳙸,82,󳝧,4,vhvhxm,连接、链接
󳙹,102,󳝧,4,vhggxm,凿
󳙺,151,󳝧,4,hhjxn,（不但……而且）
󳙻,155,󳝧,4,hhdgxm,（鸡）距（拐爪）
󳙼,6,󳝧,5,hhgghxm,扣
󳙽,56,󳝧,5,ghpghxn,（芒果）
󳙾,46,󳝧,5,ghhgfxn,（离开群体）
󳙿,117,󳝧,5,hhhhdxm,谁（人）
󳚀,134,󳝧,5,ghhghxn,挑拨
󳚁,289,󳝧,5,hhhhtxz,（规矩、礼仪、道理、章程、制度、原则）
󳚂,45,󳝧,6,hhghhgxm,（形容词缀）（红彤彤）
󳚃,106,󳝧,6,ghghfgxb,（山梁）
󳚄,60,󳝧,7,ghghghhxn,沉淀
󳚅,17,󳝨,2,lxz,（厦子（小屋檐））
󳚆,340,󳝨,3,dhxz,他（的）
󳚇,21,󳝨,4,djxc,（后天）
󳚈,113,󳝨,4,dfxc,（饭谷）
󳚉,137,󳝨,4,djgxn,撮
󳚊,190,󳝨,4,dgdxv,骄傲
󳚋,371,󳝨,4,djxz,1、（屎、尿、乳）急；2；（气愤）；
󳚌,271,󳝨,5,lhthxn,（黄瓜）
󳚍,368,󳝨,5,dhfxm,（香芝麻花，（一种野生植物），其花、叶子古时曾作茶用）
󳚎,138,󳝨,8,djdjxn,层
󳚏,314,󳝨,8,dfhfhxn,（榫头，制木竹等器物时，为使两块材料接合所特制的凸凹部分。凸出的叫榫头，凹下的叫榫眼。）
󳚐,177,󳝩,2,bxz,1、土（地）；2、（阿脑阿画，人名）；
󳚑,8,󳝩,3,bixm,包、扎
󳚒,66,󳝩,3,bfxm,放荡
󳚓,69,󳝩,3,bgxn,1、罪过；2、（案件、问题）；
󳚔,105,󳝩,3,bgxc,撞
󳚕,105,󳝩,3,bgxc,侧（身）
󳚖,136,󳝩,3,bhxm,（鸡胗）
󳚗,170,󳝩,3,bhxc,原野、坝子
󳚘,178,󳝩,3,bpxm,控告
󳚙,223,󳝩,3,bhxm,脓
󳚚,224,󳝩,3,bvxm,（光）华
󳚛,245,󳝩,3,bhxz,正直
󳚜,328,󳝩,3,bhxc,壳
󳚝,339,󳝩,3,bhxm,1、口；2、（祷告）；3、（案件、问题）；
󳚞,35,󳝩,4,bjxm,1、（木瓜）；2、（敷衍）；
󳚟,40,󳝩,4,bfxm,聋
󳚠,142,󳝩,4,bhugxn,他们、她们、它们
󳚡,160,󳝩,4,bggxz,翅（膀）
󳚢,176,󳝩,4,bhhxz,（牲畜的）膘
󳚣,224,󳝩,4,hgbxn,灵（气）
󳚤,226,󳝩,4,bfxc,（饭豆）
󳚥,244,󳝩,4,bjxc,山（冲）
󳚦,318,󳝩,4,bghxm,祝（词）
󳚧,328,󳝩,4,bhgxc,1、关（使动）；2、拘禁、禁闭；
󳚨,388,󳝩,4,bhhxm,1、（山岭）；2、（刀耕火种）；3、（威荣）；
󳚩,389,󳝩,4,bggxc,（珠子）
󳚪,177,󳝩,5,bghgxc,（磨石、石灰）
󳚫,206,󳝩,5,bfggxm,扳（手）
󳚬,244,󳝩,5,bjhxm,肯
󳚭,253,󳝩,5,bghgxn,杵（动词）
󳚮,282,󳝩,5,bthgxm,（月琴）
󳚯,170,󳝩,6,bjjxz,1、打扮；2、扮演；
󳚰,252,󳝩,6,bhyghxn,胖
󳚱,110,󳝩,7,bhhghxn,（葡萄）
󳚲,279,󳝩,7,bjjhxm,己（天干的第六位）
󳚳,286,󳝩,8,bjjghxm,1、圃；2、篱笆;3、栏；
󳚴,365,󳝩,8,bddxm,撒（撒遍、普及）
󳚵,379,󳝩,9,bpghhgghxn,埋葬
󳚶,7,󳝪,3,gyyxc,在场
󳚷,8,󳝪,3,gyvxc,1、（槟榔）；2、（菠萝）；
󳚸,8,󳝪,3,ugvxc,1、（埋怨）；2、（诉苦）；
󳚹,10,󳝪,3,ugexc,1、（哨子）；2、（空壳）；
󳚺,24,󳝪,3,ugfxz,（帮、伙）
󳚻,72,󳝪,3,ughxn,圆（形）
󳚼,263,󳝪,3,ugvxn,（水）獭（ta）
󳚽,274,󳝪,3,ugvxz,1、共同；2、（地名用词）；
󳚾,9,󳝪,4,gyioxc,（果子狸、獾（huan））
󳚿,10,󳝪,4,ugehxn,（手）套
󳛀,23,󳝪,4,yyghxc,1、酥、松脆（指食品）；2、松软；
󳛁,64,󳝪,4,gyyhxm,（摇摇摆摆）
󳛂,101,󳝪,4,ughwxn,（香肠）
󳛃,121,󳝪,4,ugfhxz,1、认（人、物）；2、承认；
󳛄,132,󳝪,4,ugthxn,先
󳛅,152,󳝪,4,ugyhxc,（猫头鹰）
󳛆,172,󳝪,4,yyjxz,泡（pao）（核桃）
󳛇,330,󳝪,4,ughhxz,（1、招赘；2、入赘）
󳛈,356,󳝪,4,yyjxc,1、薯类；2、（白薯）；
󳛉,376,󳝪,4,ihfxz,（肿）瘤
󳛊,28,󳝪,5,ugfhxc,（水泡）
󳛋,56,󳝪,5,ugjhxn,翁
󳛌,101,󳝪,5,uugoixz,1、（砖）模子、土坯；2、（犁坯）；
󳛍,356,󳝪,5,ufthxn,1、胸脯肉；2、（胸膛）；3、心窝骨；
󳛎,366,󳝪,5,ugthgxn,麝
󳛏,248,󳝪,6,ugiohgxn,（红茨莓）
󳛐,253,󳝪,6,ughghgxc,（食物、奶）积（食）
󳛑,335,󳝪,6,ughkxn,（口粮）
󳛒,271,󳝪,7,ugghgyyxn,（石膏）
󳛓,358,󳝪,7,ugjkxn,哀（乐、歌曲）
󳛔,374,󳝪,8,ugjhugjhxm,（（小声）抽泣）
󳛕,376,󳝪,10,ugfhugfhxm,嚎
󳛖,75,󳝫,3,cuxz,卖
󳛗,157,󳝫,3,chxz,了（le）
󳛘,23,󳝫,4,cthxn,解释
󳛙,84,󳝫,4,cjxz,（要紧、重要）
󳛚,156,󳝫,4,ccxn,（随便、简单）
󳛛,276,󳝫,4,cfxz,转移（物品）
󳛜,315,󳝫,4,cghxz,（洗漱）
󳛝,73,󳝬,2,cxz,搂
󳛞,74,󳝬,4,cggxm,（擦尔瓦）
󳛟,213,󳝬,5,cdxm,1、垮、塌（使动）；2、（说话伤人）；
󳛠,158,󳝭,3,hcpxz,1、话；2、说；
󳛡,214,󳝭,3,hcdxm,1、叶子；2、片（量词）；
󳛢,16,󳝭,4,hcfxm,1、（1、哨子；2、空壳）；2、（破烂）；
󳛣,102,󳝭,4,hcfxc,吃
󳛤,349,󳝭,5,hchcqxz,（挑（水桶）
󳛥,21,󳝭,7,hcfvjxm,辣
󳛦,116,󳝮,3,yggxn,1、终结、结束、收尾；2、（饭被烧焦了的味道）；
󳛧,154,󳝮,3,yghxc,（掼谷槽（收割稻谷时作脱粒的用具））
󳛨,370,󳝮,3,ygdxv,瞀（mao）（1、目眩。2、心绪纷乱。3、愚昧。）
󳛩,372,󳝮,3,yggxc,粮食（古语）
󳛪,387,󳝮,3,yhxc,1、绵羊；2、未（地支第八位）；
󳛫,262,󳝮,3,yghxz,捞（渣滓）、捞（干的）；
󳛬,31,󳝮,4,ygghxn,（鼻子）
󳛭,75,󳝮,4,yhgxc,（1、烦闷、烦躁；2、悲观；）
󳛮,98,󳝮,4,yjxc,啄
󳛯,166,󳝮,4,yggfxv,猖獗
󳛰,189,󳝮,4,ygfxm,训斥
󳛱,216,󳝮,4,yghgxn,1、淡（味道）；2、素（食）；
󳛲,226,󳝮,4,ygfxv,嫁（女）
󳛳,231,󳝮,4,ygghxn,1、（眼屎）；2、（象声词）（老鼠叫声）；
󳛴,328,󳝮,4,yjxz,浪费
󳛵,354,󳝮,4,yggtxc,（鹿子）
󳛶,376,󳝮,4,ygpqxv,（乌鸦）叫
󳛷,80,󳝮,5,ygkxn,（火花）
󳛸,98,󳝮,5,yghgxc,（结实）
󳛹,208,󳝮,5,ygghgxz,（重叠词缀）（明朗朗）
󳛺,120,󳝮,6,pygyghxn,（被液体）呛
󳛻,191,󳝯,4,lpghxv,晚熟（的种子）
󳛼,222,󳝯,5,lkhxv,填塞
󳛽,47,󳝯,6,lfhxv,理睬
󳛾,273,󳝯,6,lhjxv,（排行第三个兄妹的称呼）
󳛿,3,󳝰,4,fhgmxm,（形容词词缀）（胀鼓鼓）
󳜀,4,󳝰,5,fhggdxm,（咒猫儿语）
󳜁,209,󳝰,6,fhggfxz,（秕（bi）谷）
󳜂,370,󳝰,6,fhgdxz,1、宝、2、（鹳鹤）；3、（谷窝，滇南彝语指昆明）；
󳜃,26,󳜃,1,mxz,（液体沸腾）溢出
󳜄,66,󳜃,1,mxz,（茅草）
󳜅,81,󳜃,1,lxz,（唠唠叨叨）
󳜆,119,󳜃,1,axz,1、（怎样）；2、（什么）；
󳜇,193,󳜃,1,lxz,卷、包
󳜈,193,󳜃,1,axz,抛、扔
󳜉,256,󳜃,1,sxz,早
󳜊,277,󳜃,1,kxz,蜷缩
󳜋,280,󳜃,1,rxz,1、打活结；2、（活结）；
󳜌,302,󳜃,1,sxz,藤子
󳜍,370,󳜃,1,axz,亿
󳜎,13,󳜃,2,gqfxz,嘟（嘴）
󳜏,25,󳜃,2,dhxz,丘（块）
󳜐,139,󳜃,2,lhxv,弹跳
󳜑,159,󳜃,2,mgxz,（眼）睛
󳜒,162,󳜃,2,gghhxz,1、住所；2、部位；3、（来由）；4、（人名用词）；
󳜓,206,󳜃,2,kpxc,1、（同类中特别）瘦小；
󳜔,218,󳜃,2,sgxz,1、垮；2、破（产）；3、（群鸦）乱叫）；
󳜕,256,󳜃,2,shxz,1、金；2、黄（色）
󳜖,265,󳜃,2,khxc,（狮子）
󳜗,266,󳜃,2,shxc,都
󳜘,307,󳜃,2,khxz,祭献
󳜙,69,󳜃,3,fhvxn,（绵韧（rèn）韧（嚼不动）
󳜚,181,󳜃,3,dghhxz,1、（篾丝）；2、启、揭（篾丝）；
󳜛,108,󳜃,3,sjxv,（力）大、强
󳜜,118,󳜃,3,bgxn,（果子的）瓣（量词）；
󳜝,193,󳜃,3,ggkxz,卷（量词）
󳜞,242,󳜃,3,jwhxz,牙（齿）
󳜟,390,󳜃,3,gqghxv,（果子未成熟而脱落）
󳜠,212,󳜃,4,ddhggxv,（幽默、诙谐）
󳜡,230,󳜃,4,gghgxz,1、带子；2、（牛耕索（绳子））；
󳜢,359,󳜃,4,bhhxn,词（词典）
󳜣,363,󳜃,4,aaagxb,1、泻（肚子、拉肚子）；2、倒（水）；
󳜤,390,󳜃,4,hghgxz,隆隆（象声词）
󳜥,32,󳜃,5,shgghxv,骈（pián）生（并列而生）
󳜦,,󳜺,3,dfxm,代替字（无实际意义）
󳜧,,󳜺,3,dpgxm,代音字（无实际意义）
