word,page,radical,count,code,pinyins,hanyu,hanyukey
󳔳,34,󳝟,5,ghghgxz,威宁:ba³³/石林:bɐ²¹/红河:ba³³/巍山:ti³³/喜德:ta³³/禄劝:de³³/石屏:te³³、ba³³/隆林:mu³³/盘县:ba³³/大方:ba³³/毕节:ba³³,爸爸、父亲、爹,爸爸、父亲、爹
󳔴,58,󳝟,5,ghgghxm,威宁:mu⁵⁵/石林:mi⁵⁵/红河:me²¹/巍山:sɐ²¹/喜德:mi³³/禄劝:me⁵⁵/大方:mu⁵⁵/石屏:me²¹/隆林:mi²¹/盘县:mi³³/大方:m̩⁵⁵/毕节:mu⁵⁵,嫂子,嫂子
󳔵,119,󳝟,5,hhgthxz,威宁:sɯ²¹/石屏:be²¹/盘县:sɯ⁵¹/大方:sɯ²¹/毕节:sɿ⁵¹,獾（huān）,獾（huān）
󳔶,126,󳝟,5,ghgggxz,喜德:ti⁵⁵/巍山:ti⁵⁵/盘县:tɤ⁵⁵/大方:dzie⁵⁵,吊（着）,吊（着）
󳔷,187,󳝟,5,hhhdgxn,威宁:ɬo³³/大方:bo²¹/毕节:ɬo³³,明亮,明亮
󳔸,211,󳝟,5,hhdxc,威宁:ʈʅ¹³/楚雄:tʂo³³/大方:ʈʅ¹³/石屏:so²¹/永仁:tʂo¹³/隆林:ɕou³³/盘县:zɿ⁵⁵/毕节:ʈɪ²¹,张开,张开
󳔹,240,󳝟,5,hhgghxc,威宁:tʂʼɯ²¹/石林:tʂʼɤ³³/红河:tɕʼi³³/巍山:dʐu²¹/喜德:tʂʼo³⁴/楚雄:dʐa²¹/禄劝:tʂʼe²¹/石屏:tsʼɤ²¹/盘县:tsʼɐ²¹/大方:tsʼɪ²¹/毕节:tʂʼɚ²¹,（晚餐）,（晚餐）
󳔺,276,󳝟,5,ghgjxz,威宁:tɕʊ⁵⁵/石林:ɬo⁵⁵（ŋɛ²¹）/红河:tʂo⁵⁵/喜德:bo³³/楚雄:lu⁵⁵（mʊ²¹）/石屏:dzɛ⁵⁵/大方:hɐ⁵⁵/毕节:tɕʊ⁵⁵,（禾）苗,（禾）苗
󳔻,276,󳝟,5,ghkxn,威宁:tɕʊ¹³/红河:tɕi⁵⁵/巍山:kɔ²¹/喜德:ŋga³³/禄劝:tɕo²¹/大方:dʑʊ²¹/永仁:lɤ²¹/隆林:dʑei³³/石屏:tɕe⁵⁵/毕节:tɕʊ³³,穿、过,穿、过
󳔼,334,󳝟,5,ghgjxz,威宁:kʼa³³/石林:ke³³/红河:tɕʼe³³/巍山:kʼa³³/喜德:kɔ³³/楚雄:kʼiɛ³³/禄劝:kʼa²¹/大方:kʼa³³/石屏:tɕʼe³³/永仁:kʼa³³/隆林:kʼe⁵³/盘县:kʼa⁵¹/毕节:kʼa³³,（价格）贵,（价格）贵
󳔽,334,󳝟,5,ghhhhxv,石林:kʼᴀ³³/红河:ta⁵⁵/巍山:py²¹/禄劝:va⁵⁵/石屏:kʼᴀ²¹/隆林:ve⁵⁵/大方:va¹³,1、杠（自动）；2、扛（使动）；,杠（自动）/扛（使动）；
󳔾,337,󳝟,5,ghhghxm,毕节:kʼu³³/红河:ka³³/巍山:kʼᴀ²¹/大方:kʼu³³/盘县:kʼu²¹,骂,骂
󳔿,338,󳝟,5,ghghgxz,威宁:kʼu³³/大方:kɐ³³/毕节:kʼu³³,境、界,境、界
󳕀,339,󳝟,5,ghkxz,威宁:kʼɯ³³/红河:tsʼo⁵⁵/巍山:tɕʼuŋ⁵⁵/喜德:xa³³/禄劝:kʼə³³/石屏:tsʼo⁵⁵/永仁:ta²¹/隆林:tɕʼu⁵⁵/盘县:kʼɯ³³/大方:tɕy⁵⁵/毕节:kʼɯ²¹,1、劝（说）；2、挽、留；,劝（说）/挽、留；
󳕁,345,󳝟,5,ghgjxm,喜德:gu³³/大方:tɕo³³/毕节:tɕo³³,吓跳,吓跳
󳕂,16,󳝟,6,ghghghxn,红河:pɤ²¹/毕节:bʊ³³/大方:ȵe³³,（老实、忠厚）,（老实、忠厚）
󳕃,56,󳝟,6,ghihohxz,石林:mo⁵⁵/红河:mu⁵⁵/石屏:mu⁵⁵/大方:kʼɐ¹³/毕节:kʼu³³,威（风）、威（势）,威（风）、威（势）
󳕄,152,󳝟,6,ghhgjxz,威宁:dɪ¹³/石林:dɪ³³/红河:do²¹/巍山:da⁵⁵/喜德:da⁵⁵/禄劝:do²¹/石屏:do²¹/永仁:do⁴⁴/盘县:di³³/隆林:di²¹,1、行、可以；2、（哩岱楼、地名，彝语指云南石林县城）；,行、可以/（哩岱楼、地名，彝语指云南石林县城）；
󳕅,263,󳝟,6,ghhtghxv,威宁:ʂɯ¹³/巍山:niʊ²¹/禄劝:ʂɯ⁵⁵/大方:sɿ²¹/盘县:sɿ²¹sɐ¹³/石屏:sɿr³³/毕节:ʂʊ¹³,扭（断）,扭（断）
󳕆,208,󳝟,6,hhghghxz,威宁:ʈo⁵⁵/大方:ʈo⁵⁵/毕节:ʈo⁵⁵,（空间垂直的）下面,（空间垂直的）下面
󳕇,238,󳝟,6,hhhdxc,威宁:tʂʼɯ⁵⁵/喜德:pʼi²¹/石屏:xo²¹/盘县:tɕʼɪ⁵⁵/大方:tsʼɿ⁵⁵/毕节:tʂʼʅ⁵⁵,（昌盛、发展）,（昌盛、发展）
󳕈,238,󳝟,6,hhhghgxn,威宁:tʂʼɯ⁵⁵/石林:pɛ³³/红河:tsʼu³³/巍山:paŋ³³/喜德:tɯ²¹/楚雄:pa³³/禄劝:tʂʼʅ⁵⁵/石屏:pᴀ³³/永仁:pa³³/大方:tsʼɿ³³/毕节:tʂʼʅ⁵⁵,搬迁、迁（居）,搬迁、迁（居）
󳕉,240,󳝟,6,hhhfgxm,威宁:tʂʼʅ²¹/石林:tɕʼɪ³³/红河:tɕʼe²¹/巍山:tɕʼi⁵⁵/盘县:tɕʼi²¹/喜德:tʂʼɯ³³/楚雄:tɕʼe³³/禄劝:tʂʼe²¹/石屏:tɕʼe²¹/永仁:tɕʼe³³/隆林:tɕʼe²¹/大方:tsʼɿ²¹/毕节:tɚʼi²¹,稻（谷、米）,稻（谷、米）
󳕊,281,󳝟,6,ghffxm,威宁:tɕʼy¹³/红河:to³³/巍山:ʑɛ²¹、tᴀ³³/喜德:（a³³）fu³³/楚雄:kɯ³³/禄劝:tɕʼɯ³³/大方:tɕʼi³³/石屏:tɛ³³/永仁:pɯ⁵⁵/隆林:ɣɔ⁵³/毕节:tɕʼi³³,粗（大）,粗（大）
󳕋,336,󳝟,6,ghhghhxm,威宁:kʼu⁵⁵/石林:ɬo⁴⁴/红河:xu³³/巍山:xɔ³³/喜德:pʼᴀ⁵⁵/楚雄:fu³³/禄劝:tsʼe⁵⁵/石屏:tɕʼi²¹/永仁:fu³³/隆林:kʼu²¹/大方:kʼu⁵⁵/毕节:kʼu⁵⁵,1、（牲畜）产崽；2、生（蛆）；,（牲畜）产崽/生（蛆）；
󳕌,389,󳝟,6,ghjrxz,喜德:hɯ⁵⁵,（赶紧）,（赶紧）
󳕍,32,󳝟,7,fhhghgxz,威宁:be⁵⁵/喜德:kʼe⁵⁵/毕节:be⁵⁵/盘县:bɪ⁵¹/大方:bie⁵⁵,绊,绊
󳕎,98,󳝟,7,ghghgggxz,威宁:dzɪ³³/石林:dzi³³/红河:dzɛ³³/巍山:tʼo³³/喜德:dzɛ³³/楚雄:dzir³³/禄劝:dzir²¹/大方:dzɛ³³/石屏:tɕi³³/永仁:tʼu³³/隆林:dzei⁵³/盘县:dʑi⁵¹/毕节:dzɪ³³,剁,剁
󳕏,216,󳝠,2,ghxz,威宁:ʈʼɯ³³/石屏:tsʼær³³/大方:ʈʼɐ³³/毕节:ʈʼʅ²¹,1、剐、剥（皮）；2、刮；,剐、剥（皮）/刮；
󳕐,59,󳝠,3,ghfxn,威宁:mu³³/石林:ʑɛ²¹/红河:ɬi⁵⁵/巍山:tʂʼa³³/喜德:piur³³/禄劝:ɳɯ²¹/石屏:ɬi⁵⁵/永仁:pʼɯ³³/隆林:maɯ⁵³】ɬi³³/大方:mɐ³³/毕节:mu³³,1、刮（风）；2、风（流）；,刮（风）/风（流）；
󳕑,184,󳝠,3,gjxc,威宁:ɬi³³/石林:ɬi⁵⁵/红河:ɬi⁵⁵/巍山:xo³³/喜德:lɿ³³/楚雄:li⁵⁵/禄劝:ɬi²¹/石屏:ɬi³³/永仁:li⁵⁵/隆林:ɬi⁵³/盘县:ɬi⁵⁵/大方:ɬi³³/毕节:ɬi³³,四（数词）,四（数词）
󳕒,371,󳝠,3,ghpxc,石屏:ɣo²¹/红河:ɣo²¹/巍山:tɕʼi²¹/大方:dzʊ³³,同、齐,同、齐
󳕓,93,󳝠,4,ghghxm,威宁:tsʼu³³/石林:tsʼɿ²¹/红河:tsʼɔ³³/巍山:tõ³³/喜德:tsʼu³³/楚雄:tʂɔ⁵⁵/禄劝:tsʼu³³/大方:tsʼu³³/石屏:tsʼo²¹/永仁:tsʼu²¹/盘县:tsʼʊ³³,冬,冬
󳕔,77,󳝠,5,ghhhgxn,威宁:vu³³/大方:vu³³/毕节:vu³³,（（对神）祝告）,（（对神）祝告）
󳕕,293,󳝠,5,ghthhxn,威宁:dʑɯ³³/红河:ne³³/喜德:dʑi³³/禄劝:dʑe³³/大方:na³³/石屏:ȵe³³/毕节:dʑi³³,乌（鸦）,乌（鸦）
󳕖,146,󳝡,2,gthxv,威宁:tʼu⁵⁵/红河:tʼo²¹/巍山:ba³³/喜德:᷈no³³/大方:tʼu⁵⁵/毕节:tʼu⁵⁵,弹（动词）,弹（动词）
󳕗,166,󳝡,2,gtfxv,威宁:nda¹³/喜德:ndᴀ²¹/石屏:tsʼo²¹/永仁:ʑe³³/大方:tsɐ⁵⁵/毕节:nda¹³,挣、拼搏,挣、拼搏
󳕘,226,󳝡,3,gtqqxv,威宁:tʂe⁵⁵/禄劝:tʂo²¹/石屏:dzo²¹/隆林:tɕo⁵⁵/喜德:dʑɛ²¹/盘县:tɕɚ⁵⁵/大方:tse⁵⁵/毕节:tse⁵⁵,1、根源；2、（希幕遮，人名，汉文书中记作天皇）；,根源/（希幕遮，人名，汉文书中记作天皇）；
󳕙,296,󳝡,4,gtghghxv,毕节:ȵdʑa³³/石屏:ʑe³³,虐待、折磨、整治,虐待、折磨、整治
󳕚,351,󳝡,5,gtfjxv,威宁:ŋgo²¹/石屏:dᴀ²¹/巍山:tʼui⁵⁵/大方:ŋgo²¹/毕节:ŋgo²¹,撤除,撤除
󳕛,367,󳝡,5,grhghgxv,威宁:xɯ²¹/石林:ʂʅ³³/红河:xɯ²¹/巍山:ma⁵⁵/喜德:ʂo³³tsʼi²¹/禄劝:ɳdʐʼu²¹/石屏:tsur³³xɤ²¹/永仁:tsɿ⁵⁵/隆林:tɕou²¹/大方:xɯ²¹/毕节:xɯ²¹,首、曲（量词）,首、曲（量词）
󳕜,336,󳝡,7,gthtghthxv,威宁:kʼu⁵⁵/红河:kʼo²¹/巍山:ku³³/楚雄:kʼu²¹/禄劝:kʼu⁵⁵/大方:kʼʊ⁵⁵/石屏:kʼo²¹/永仁:kʼɯ²¹/盘县:kʼu⁵⁵/隆林:kʼu²¹/毕节:kʼu⁵⁵,1、灰尘；2、碱；3、凹；,灰尘/碱；3、凹；
󳕝,147,󳝢,2,hgxc,威宁:tʼu¹³/石林:tʼu³³/红河:tʼu²¹/巍山:tʼu⁵⁵/喜德:tu³³/禄劝:tʼu³³/大方:tʼu³³/石屏:tʼu²¹/永仁:tʼu³³/隆林:tʼu²¹/盘县:tʼu²¹/毕节:tʼu³³,1、厚；2、稠密；,厚/稠密；
󳕞,29,󳝢,3,hgdxc,威宁:bi⁵⁵/红河:bu²¹/喜德:bo²¹/大方:bu⁵⁵/石屏:ȵi²¹/盘县:bu⁵⁵/毕节:ȵi²¹,怀孕,怀孕
󳕟,65,󳝢,3,hgdxz,威宁:fe³³,摇（头）,摇（头）
󳕠,94,󳝢,3,hgqxc,威宁:tsʼu²¹/石林:tsʼɐ³³/红河:tʂʼʅ³³/巍山:tsʼa⁵⁵/喜德:tsʼa³³/楚雄:tsʼo³³/禄劝:tsʼo²¹/大方:tsʼʊ²¹/石屏:tsʼɿ³³/永仁:xɯr³³/隆林:tɕʼou²¹/盘县:tsʼʊ/毕节:tsʼu²¹,1、热；2、暑；,热/暑；
󳕡,94,󳝢,3,hgfxc,威宁:tsʼʊ²¹/红河:tsʼo²¹/喜德:tsʼa³³/大方:tsʼʊ²¹,急,急
󳕢,95,󳝢,3,hghgxc,威宁:tsʼɯ³³/红河:ȵe³³/巍山:tso³³/喜德:tsʼɿ³³/禄劝:tsʼɯ²¹/盘县:tsʼɿ⁵¹/隆林:tɕʼaɯ⁵³/大方:ne¹³/毕节:tsʼu³³,捏,捏
󳕣,203,󳝢,3,hggxc,禄劝:lu²¹/巍山:wei²¹/石屏:lo²¹/大方:ndɯ²¹/毕节:lɤ²¹,围（墙）,围（墙）
󳕤,268,󳝢,3,hghxc,威宁:tɕi¹³/红河:tɕi⁵⁵/巍山:ɕũ⁵⁵/喜德:kɯ³³/楚雄:va³³/大方:tɕy³³/石屏:tɕe⁵⁵/隆林:ki³³/盘县:tɕi³³,旋顶,旋顶
󳕥,7,󳝢,4,hgyhxc,石林:pɐ²¹,板结,板结
󳕦,30,󳝢,4,hgvvxc,威宁:bi²¹/石林:pɛ²¹/红河:bɛ²¹/巍山:te¹³（lo³³）,（陀螺）,（陀螺）
󳕧,75,󳝢,4,hgvvxc,威宁:vu⁵⁵,（坟墓）,（坟墓）
󳕨,75,󳝢,4,hgjjxc,威宁:Vu⁵⁵/石林:Vɐ²¹/红河:o²¹/禄劝:Və⁵⁵/石屏:ɣor²¹/隆林:ɣu⁵⁵/盘县:ɣo⁵⁵/毕节:vu⁵⁵,1、鸡（古语）；2、（飞）禽；3、（家）；,鸡（古语）/（飞）禽；3、（家）；
󳕩,136,󳝢,4,hgthxc,威宁:tɯ³³/石林:pu⁵⁵/红河:tɯ²¹/巍山:ty³³/喜德:mɔ⁵⁵/楚雄:tɤ³³/禄劝:tɯ³³/石屏:tɯ²¹/永仁:tɯ³³/隆林:tou⁵³/大方:tɯ³³/毕节:tɤ³³,1、斗（名词）；2、斗（量词）；,斗（名词）/斗（量词）；
󳕪,204,󳝢,4,hgghxc,威宁:lɯ³³（lɯ²¹）/石林:lɯ²¹/红河:lɤ³³/巍山:ma⁵⁵/喜德:ma³³/楚雄:mo³³/禄劝:lɤ³³/石屏:lɤ³³/永仁:lə²¹/隆林:lə³³/盘县:dɯ³³/大方:lɯ³³/毕节:lɤ³³,1、个（量词）；2、（完全、全部）；,个（量词）/（完全、全部）；
󳕫,228,󳝢,4,hgjxc,石林:tʂo³³/喜德:tʼi⁵⁵/大方:tsʼɿ²¹/毕节:tʂʼo¹³、tʂʼʅ²¹,这,这
󳕬,299,󳝢,4,hghhxc,威宁:ȵi⁵⁵/石屏:gu³³/大方:do¹³/毕节:ȵi²¹,（半夏）,（半夏）
󳕭,345,󳝢,4,hgggxc,威宁:gu³³/石林:ku²¹/红河:go³³/巍山:tsʼai²¹（tsɿ³³）/喜德:ŋgɯ³³（bu³³）/楚雄:gu³³/禄劝:ŋgʼə²¹/大方:gu³³/石屏:go³³/永仁:gu²¹/盘县:gu³³/毕节:gu³³,棺（材）,棺（材）
󳕮,345,󳝢,4,hgghxc,威宁:gu²¹/红河:go²¹/喜德:dzɿ³³/楚雄:dʑe¹³/禄劝:dzɯ³³/大方:gʊ²¹/石屏:go²¹/永仁:fu⁵⁵/隆林:go²¹,1、院（落）；2、园；3、（厅）堂；,院（落）/园；3、（厅）堂；
󳕯,217,󳝢,5,hgjoxz,威宁:ɖe²¹/红河:dɛ²¹/喜德:zɯ³³/禄劝:zm²¹/永仁:bi³³/大方:ɖie²¹/毕节:ɖe²¹,周（岁、年）,周（岁、年）
󳕰,228,󳝢,5,hghghxc,威宁:tʂo²¹/巍山:ʈa³³/喜德:lɯ²¹/禄劝:dʐɔ²¹/红河:go²¹/石屏:go²¹/隆林:go²¹/大方:ga³³/毕节:ndʐo²¹,（周围）,（周围）
󳕱,243,󳝢,5,hgkxc,石林:dʐo³³/禄劝:dʐɔ²¹/石屏:dzᴀ²¹/楚雄:pʼɛ²¹/盘县:dʑi⁵¹/大方:ndu³³,1、剜（wan）；2、遍（量词）；,剜（wan）/遍（量词）；
󳕲,346,󳝢,5,hgjgxc,威宁:gu²¹/喜德:tʂa⁵⁵/楚雄:tʂa²¹/石屏:tsʼær³³/隆林:tɕa³³/大方:gɐ²¹/毕节:gʊ²¹,1、营；2、扎（营）；,营/扎（营）；
󳕳,346,󳝢,5,hggjxc,威宁:gu²¹/石林:ɯ³³/红河:go²¹/巍山:ba²¹/喜德:gu²¹/禄劝:gu²¹/石屏:go²¹/隆林:gɯ²¹/盘县:gɪ⁵⁵/大方:gɯ⁵⁵/毕节:gu²¹,1、周围；2、轮（量词）；,周围/轮（量词）；
󳕴,357,󳝢,5,hghfxc,威宁:ŋo²¹/大方:ve²¹/巍山:ve²¹/喜德:ŋgɔ³³/隆林:ŋɯ²¹/毕节:ve²¹,瓦,瓦
󳕵,373,󳝢,5,hgfhxc,威宁:ɣɯ¹³/红河:ɬa³³/巍山:tʂẽ³³（pᴀ²¹）/喜德:tɛ³⁴/禄劝:te²¹/石屏:ɣɤ²¹/盘县:ɣɯ²¹/隆林:tei²¹/大方:tsʼɐ³³/毕节:ɣɯ¹³,（砧板）,（砧板）
󳕶,384,󳝢,5,hghghxc,威宁:ha³³/石林:he²¹/红河:xer³³/喜德:ho⁵⁵/楚雄:he⁵⁵/禄劝:ha³³/石屏:ha¹³/石屏:xe³³/永仁:ɕe²¹/盘县:ha³³/隆林:he⁵³/大方:ha¹³/毕节:hia¹³,1、夜；2、（日期）；,夜/（日期）；
󳕷,385,󳝢,5,hggjxc,威宁:ha¹³/红河:xo⁵⁵/石屏:xe⁵⁵/隆林:hɚ²¹/大方:tsʼo³³/毕节:hia¹³,（哨棚、窝棚）,（哨棚、窝棚）
󳕸,82,󳝢,6,hgfjxc,石林:tsa³³/红河:tsa³³/巍山:tʂuaŋ³³/石屏:tsa³³/大方:tsʊ³³,砖,砖
󳕹,84,󳝢,6,hgjggxc,红河:tso²¹/石屏:tso²¹/毕节:tso²¹,1、轮流；2、（村庄）；3、（“乐作”，彝族的一种舞蹈）；,轮流/（村庄）；3、（“乐作”，彝族的一种舞蹈）；
󳕺,166,󳝢,6,hgfjxc,威宁:nde³³/石林:tɯ⁵⁵/红河:de³³/巍山:tʂʼuay⁵⁵/喜德:ti³³/禄劝:tʂɔ³³/石屏:lɤ²¹/永仁:tʂɔ⁴⁴/隆林:nde²¹、tə⁵⁵/毕节:nde²¹/大方:ndɯ³³/毕节:nde²¹,游逛、走串,游逛、走串
󳕻,166,󳝢,6,hgjfxc,威宁:nde²¹/石林:pʼi²¹/红河:de²¹/巍山:pʼi²¹/喜德:ȵdʑo³³/楚雄:bə³³/禄劝:ndʼo²¹/石屏:de²¹/隆林:do²¹/盘县:ndɚ²¹/大方:nde²¹/毕节:nde²¹,1、平整、铲平；2、（和平）；,平整、铲平/（和平）；
󳕼,175,󳝢,6,hgjjxc,威宁:na³³/红河:me²¹/喜德:ndza³³/石屏:mɤ²¹/大方:na³³/毕节:ne¹³,墨,墨
󳕽,96,󳝢,7,hghffxc,红河:tsʼɤr/石林:tsʼɤ³³/喜德:ti²¹/禄劝:tʂʼər²¹/石屏:tsʼə³³/大方:ti³³/毕节:tsʼɪ²¹,（轻）舂,（轻）舂
󳕾,156,󳝢,7,hgjgfxc,石屏:dᴀ³³/巍山:soŋ³³/大方:ʈo²¹/毕节:da¹³,松、散,松、散
󳕿,375,󳝢,8,hgghhhhhxc,威宁:ʔɪ¹³/石林:ʑi²¹/红河:ɕe³³/巍山:ʔɪ²¹/喜德:ʑi⁵⁵/楚雄:ʑi²¹/禄劝:ʑi⁵⁵/大方:ʔɛ¹³/石屏:ɕe³³/永仁:ʑi²¹/盘县:ʔɪ²¹/隆林:ʑei⁵⁵/毕节:ʔai¹³,醉,醉
󳖀,144,󳝣,3,hghxn,石屏:tʼo³³/喜德:tɛ³³/毕节:tʼo³³,创（立、始）,创（立、始）
󳖁,175,󳝣,3,hgfxz,威宁:na³³/石林:ne³³/红河:ȵi⁵⁵/巍山:ȵɪ³³/喜德:nɔ³³/楚雄:ȵe³³/禄劝:na²¹/石屏:ȵe³³/永仁:ȵe³³/隆林:ne⁵³/盘县:na⁵¹/大方:na³³/毕节:na³³,黑,黑
󳖂,188,󳝣,3,hgyxz,威宁:ɬo²¹/大方:tʼi⁵⁵,（形容词缀）（累累地）,（形容词缀）（累累地）
󳖃,215,󳝣,3,hgjxn,威宁:ʈʼʊ²¹/楚雄:ʈu⁵⁵/禄劝:ʈʼor²¹/石屏:dɤ³³/大方:ʈʼʊ/石屏:bi²¹/毕节:ʈʼu²¹,奖赏、赏赐,奖赏、赏赐
󳖄,227,󳝣,3,hghxn,威宁:tʂa³³/喜德:tsʼi³³/大方:tsa³³/毕节:tsa³³,菜的词尾,菜的词尾
󳖅,335,󳝣,3,hgsxz,威宁:kʼo¹³/石林:ko²¹/红河:gu²¹/巍山:ɯu¹³/喜德:kʼu⁵⁵/楚雄:gu³¹/禄劝:kʼor⁵⁵/大方:ŋo¹³/石屏:kɛ⁵⁵/永仁:gur²¹/盘县:kʼur²¹/隆林:kʼu⁵⁵/毕节:kʼo¹³,扳,扳
󳖆,388,󳝣,3,hggjxz,威宁:hu³³/石林:ɬɐ³³/红河:xo²¹/巍山:xa⁵⁵/喜德:ɬa³³/楚雄:ɕo³³/禄劝:ɳo³³/石屏:xo²¹/永仁:xo³³/隆林:hu²¹/大方:hʊ³³/盘县:hʊ²¹/毕节:hu³³,1、魂魄；2、鬼；3、（螳螂）；,魂魄/鬼；3、（螳螂）；
󳖇,24,󳝣,4,hgtfxn,威宁:pʼu⁵⁵/石林:tsi⁵⁵/大方:pʼu⁵⁵/红河:pʼu²¹/巍山:tʼu³³、dzɪ⁵⁵/喜德:dzi³³/楚雄:pʼɯ²¹/禄劝:pʼu⁵⁵/石屏:pʼo⁵⁵、kɤr³³/永仁:dzi³³/盘县:pʼɪ⁵⁵/隆林:pʼaɯ²¹/毕节:pʼu⁵⁵,相遇,相遇
󳖈,48,󳝣,4,hghgxz,禄劝:mbʼə²¹/巍山:be⁵⁵/喜德:pʼi²¹/隆林:mbɔ⁵³/大方:pʼɯ³³,壶、瓶,壶、瓶
󳖉,68,󳝣,4,hghvxn,威宁:fu¹³/大方:fɯ³³/毕节:fu³³/石屏:tɤ²¹,（吩咐）,（吩咐）
󳖊,80,󳝣,4,hgjjxn,威宁:tse¹³/红河:tsɛ⁵⁵/大方:tɕie³³/毕节:tɕe³³,（睫毛）,（睫毛）
󳖋,84,󳝣,4,hgvhxz,石林:tso²¹/巍山:tso¹³/盘县:tsʼu²¹/大方:tsʼu²¹/毕节:tso²¹,撮（量词）,撮（量词）
󳖌,98,󳝣,4,hgjxz,威宁:dzɪ³³/大方:tɕie²¹/毕节:dzɪ³³,（唠叨）,（唠叨）
󳖍,175,󳝣,4,hggfxz,威宁:na¹³/石林:ne⁵⁵/红河:ne²¹/巍山:ȵɪ²¹/喜德:nu⁵⁵/楚雄:ne⁵⁵/禄劝:nar⁵⁵/石屏:ȵe²¹/永仁:ne⁵⁵/隆林:ne⁵⁵/盘县:nar²¹/大方:na¹³,深,深
󳖎,206,󳝣,4,hgthxn,毕节:ʈi³³/巍山:tɕiu⁵⁵/大方:ʈi³³/喜德:tsʼɪ³³,救,救
󳖏,212,󳝣,4,hgdhxv,盘县:tʼi³³/红河:tʼo²¹/毕节:ʈʼi³³/石屏:sɤ²¹/大方:ʈʼʅ²¹,（时）刻,（时）刻
󳖐,212,󳝣,4,hgyxz,威宁:ʈʼe³³/石屏:ti⁵⁵/大方:to³³/毕节:ʈʼe⁵⁵,（眼睁睁）,（眼睁睁）
󳖑,212,󳝣,4,hgghxn,威宁:ʈʼe³³/盘县:tʼɚ⁵¹/大方:ȵi²¹/毕节:ʈʼe²¹,（青木叶，彝族用以浇酒祭神）,（青木叶，彝族用以浇酒祭神）
󳖒,227,󳝣,4,hgjhxn,威宁:tʂa¹³/巍山:tʂaŋ⁵⁵/喜德:bu⁵⁵/楚雄:tʂa⁵⁵/大方:tsa¹³/石屏:tsa⁵⁵/禄劝:tʂa⁵⁵/毕节:tʂa³¹,（形容嚼食物的动作）,（形容嚼食物的动作）
󳖓,229,󳝣,4,hgjhxz,威宁:tʂu¹³/巍山:（sɿ³³ɕe⁵⁵ma²¹）/喜德:tɕɿ³³（sɿ³³）/隆林:tɕɯ³³/禄劝:tʂɯ³³/石屏:xo²¹/盘县:tsɿ³³/大方:tsɿ³³/毕节:tʂʅ³³,马桑（树）,马桑（树）
󳖔,254,󳝣,4,hgffxz,禄劝:ɳdʐʼu³³/毕节:ndʐu²¹,（鲸鱼）,（鲸鱼）
󳖕,255,󳝣,4,hgghxz,威宁:ʂɪ¹³/石林:ɕi⁵⁵/红河:ɕi²¹/巍山:（ʔɸ²¹）ʂʅ²¹/喜德:ʂɿ⁵⁵/楚雄:ʂɿ⁵⁵/禄劝:ʂɯr⁵⁵/大方:sɛ¹³/石屏:ɕi²¹/永仁:ɕi⁵⁵/隆林:ɕei⁵⁵/盘县:ɕi²¹/毕节:ʂɪ¹³,睡（使动）,睡（使动）
󳖖,272,󳝣,4,hgghxc,威宁:tɕe²¹/石屏:fe³³/巍山:fsɿr³³/喜德:tɕe³³/隆林:tɕɚ⁵⁵/盘县:tsɿ²¹/大方:tɕie²¹/毕节:tɕe²¹,生（火）,生（火）
󳖗,280,󳝣,4,hgghxz,威宁:tɕʼɪ²¹、tɕʼɪ¹³/红河:tɕʼe²¹/巍山:ʂaŋ⁵⁵/喜德:（sa³⁴）pʼo³³/大方:tɕʼy²¹/石屏:tɕʼe²¹/毕节:tɕʼy²¹,1、扇（子）；2、扇（风）；,扇（子）/扇（风）；
󳖘,297,󳝣,4,hgjxz,威宁:ȵdʑʊ³³/石林:go²¹/红河:dɯ²¹/巍山:ga²¹/喜德:ŋgu³³/楚雄:di³³/禄劝:ȵdʑʼo³³/大方:ȵdʑʊ³³/石屏:kᴀ⁵⁵/永仁:go²¹/隆林:ȵdʑu⁵³/盘县:ndzʊ³³,想念、惦念,想念、惦念
󳖙,312,󳝣,4,hggqxn,威宁:ʑy³³,把、柄,把、柄
󳖚,325,󳝣,4,hgfhxz,威宁:ku³³/巍山:kʼao⁵⁵/盘县:ko³³/大方:lo³³/毕节:gu⁵⁵,依靠,依靠
󳖛,329,󳝣,4,hgvvxz,威宁:kɯ¹³/大方:kʼo¹³/红河:pɛ²¹/石屏:pɛ²¹/巍山:pa²¹/毕节:kʼue³³,1、（作）揖；2、祷告；,（作）揖/祷告；
󳖜,349,󳝣,4,hghhxc,威宁:gɯ²¹/红河:gɤ²¹/巍山:ɣᴀ⁵⁵/禄劝:gə²¹/石屏:ʈʼɯr²¹/隆林:gə³³/大方:ka³³,竭、尽,竭、尽
󳖝,353,󳝣,4,hgffxn,毕节:ŋgʊ²¹/石屏:me⁵⁵,方面,方面
󳖞,368,󳝣,4,hgggxz,威宁:ɣɪ¹³,呲（牙咧嘴）,呲（牙咧嘴）
󳖟,370,󳝣,4,hgjxz,威宁:ɣo¹³/禄劝:ɣor⁵⁵/大方:ɣo¹³/石屏:ɣo⁵⁵/盘县:vu²¹/毕节:ɣo¹³,1、南（方）；2、（慕阿卧，人名，“六祖”第四位）；,南（方）/（慕阿卧，人名，“六祖”第四位）；
